plan,office,district,DEM,REP,TOT,margin,winner
People's Map Commission,SOS,95,15448.207633676353,9943.766010036377,26802.882339068838,20.536752555214942,dem
People's Map Commission,SOS,96,8287,12979,22079,-21.250962453009652,rep
People's Map Commission,SOS,97,9932.469474527128,22922.92460560056,33932.106959336146,-38.28366787432637,rep
People's Map Commission,SOS,98,11343.618340904239,20962.182669507496,33253.194001857206,-28.925234454368677,rep
People's Map Commission,SOS,99,11236.424662180958,21996.44595713579,34162.63956016303,-31.496457631751824,rep
People's Map Commission,USH,1,0,21364,29786,-71.72497146310347,rep
People's Map Commission,USH,2,0,20058.46586002632,26692.576564336177,-75.14623330452984,rep
People's Map Commission,USH,3,0,14756.435815928815,21403.73160515172,-68.94328562958177,rep
People's Map Commission,USH,4,0,17293.27802590874,25725.367248398306,-67.22266725652068,rep
People's Map Commission,USH,5,0,19698.800472014358,26538.76880438104,-74.22650469287206,rep
People's Map Commission,USH,6,0,9560.055251320366,16391.950183478853,-58.32164656622597,rep
People's Map Commission,USH,7,20545.704283214993,5776.355893674939,26979.96181889932,54.741917311366265,dem
People's Map Commission,USH,8,7228.5499625329185,2697.2170220815306,10216.948775525834,44.351136919722634,dem
People's Map Commission,USH,9,8220.975095508556,2980.757868922174,11512.39924169225,45.518029010051116,dem
People's Map Commission,USH,10,18894.978150389332,2083.2446248428846,21279.03179126901,79.00610183046233,dem
People's Map Commission,USH,11,12477.081420473252,5487.676633047,18150.13382123125,38.50883335774828,dem
People's Map Commission,USH,12,16345.590689723362,3681.9830012318353,20386.507746652947,62.117591918462026,dem
People's Map Commission,USH,13,16101.86696207244,14176.336717614042,30619.82851646264,6.288507603571791,dem
People's Map Commission,USH,14,13493.434262105115,19379.01213368213,32898.43788645408,-17.89014387823076,rep
People's Map Commission,USH,15,10798.477952355133,13968.856170330155,24794.009796216054,-12.78687168405842,rep
People's Map Commission,USH,16,19141.741073184003,1824.904252860686,21359.010769360277,81.07508820195221,dem
People's Map Commission,USH,17,20508.038514285043,4915.78668584742,25892.081567729765,60.22015567829359,dem
People's Map Commission,USH,18,15068.237125732463,2317.324758686176,17744.846603622755,71.85698840835899,dem
People's Map Commission,USH,19,12912.546386123988,13253.418105370829,26376.02339393761,-1.2923544772302176,rep
People's Map Commission,USH,20,11800.992585836533,9102.081830409212,21313.122309465114,12.663141121414862,dem
People's Map Commission,USH,21,11771.5562403698,9171.753466872111,21430.46533127889,12.131340749298348,dem
People's Map Commission,USH,22,737.474832940724,23712.61363002297,26098.033539341148,-88.03398448564589,rep
People's Map Commission,USH,23,10877,16947.179599963987,29379.105190621816,-20.66155371505891,rep
People's Map Commission,USH,24,16020.996436573781,7094.658144976941,23763.187748219334,37.563724135730595,dem
People's Map Commission,USH,25,0,17924.456246165075,18880.288417204494,-94.93740694041291,rep
People's Map Commission,USH,26,0,13936.219166850366,15434.150900364279,-90.29469296248386,rep
People's Map Commission,USH,27,0,22407.88658882436,26118.169597879056,-85.79424566813445,rep
People's Map Commission,USH,28,9582.617501725012,17263.936652127395,26856.59393379316,-28.601240981408,rep
People's Map Commission,USH,29,9228.727953795486,16941.660166855738,26180.388120651223,-29.460725247905135,rep
People's Map Commission,USH,30,13424.674860767547,14526.14982352642,27976.465972695714,-3.937148329720719,rep
People's Map Commission,USH,31,9258.50629400104,15690.308893286312,25266.925151533535,-25.455422694735397,rep
People's Map Commission,USH,32,8267.064049372471,18273.984507453963,26785.641356517146,-37.35927142788661,rep
People's Map Commission,USH,33,11328.633791551189,13058.348341861234,24458.08478758043,-7.072158614759472,rep
People's Map Commission,USH,34,11569.703000844122,18225.049923792543,29812.959160786646,-22.323671015194897,rep
People's Map Commission,USH,35,7806.190291458845,17514.865491332177,26440.374883965585,-36.7191283878544,rep
People's Map Commission,USH,36,1934,20966.602888086643,27142.270758122744,-70.12163078651348,rep
People's Map Commission,USH,37,8461.024380212224,21244.171353077894,29713.196850608554,-43.02178266827543,rep
People's Map Commission,USH,38,9547.282601868243,22215.313035104657,31762.5956369729,-39.88348615467161,rep
People's Map Commission,USH,39,3060.320246343341,18318.59537226438,21380.91561860772,-71.36399300244103,rep
People's Map Commission,USH,40,0,19194.414682539682,24963.248015873014,-76.89069415299969,rep
People's Map Commission,USH,41,0,22060.06693944162,27450.18583661685,-80.36399851987471,rep
People's Map Commission,USH,42,0,22310.328798088758,28095.011952261222,-79.41028406038146,rep
People's Map Commission,USH,43,15884.680276636213,14054.590436507277,30299.574103364637,6.039985360473149,dem
People's Map Commission,USH,44,13130.165327718325,9341.051562771056,22679.329938805175,16.707344419660096,dem
People's Map Commission,USH,45,9750.043841336117,9759.321503131525,19841.594989561585,-0.046758649192713,rep
People's Map Commission,USH,46,19477.862030942033,9307.068861074476,29450.461668422562,34.5352588505358,dem
People's Map Commission,USH,47,25549.50758154717,5251.193127928425,31400.25830256486,64.64378177411592,dem
People's Map Commission,USH,48,21403.71031727231,10601.510580802344,32658.683372782918,33.076041716587696,dem
People's Map Commission,USH,49,9895.87179579493,13006.377268145161,23032.646565380186,-13.504767954133234,rep
People's Map Commission,USH,50,12254.093818181818,13319.914909090909,25593.010181818183,-4.164500710691205,rep
People's Map Commission,USH,51,17189.8572770357,12257.31513050087,30226.574057827227,16.318561730145987,dem
People's Map Commission,USH,52,0,20295.961582665055,20671.468117892342,-98.18345492886273,rep
People's Map Commission,USH,53,0,22438.43629179475,23705.727086440264,-94.65407329619346,rep
People's Map Commission,USH,54,0,12708.07138570989,14106.381945367018,-90.08739047990703,rep
People's Map Commission,USH,55,0,16101.120928751032,17427.61091656103,-92.38857239720984,rep
People's Map Commission,USH,56,0,16873.78591237364,24470.98480613709,-68.95425764860046,rep
People's Map Commission,USH,57,0,12711.365029729923,21486.5330703637,-59.159683826622846,rep
People's Map Commission,USH,58,8627.430899529323,21934.28696785934,30561.717867388666,-43.54092962336157,rep
People's Map Commission,USH,59,0,24388.83832270133,25353.76223943145,-96.19415884862475,rep
People's Map Commission,USH,60,0,18937.486293393355,19512.892987628107,-97.05114615962081,rep
People's Map Commission,USH,61,13214.974628195281,11967.478739517554,25426.693331073526,4.906245072587495,dem
People's Map Commission,USH,62,11959.338902776153,12859.71785708253,24990.94753396863,-3.6028203935947136,rep
People's Map Commission,USH,63,11159.558188337845,6925.05898085812,18252.38141483115,23.199708088715166,dem
People's Map Commission,USH,64,10898.907616180895,9655.589792351475,20700.724223044213,6.006156163586529,dem
People's Map Commission,USH,65,10938.8473325049,10428.642166948452,21511.644116370273,2.3717627662321936,dem
People's Map Commission,USH,66,9721.21140604303,17618.65244631563,27534.400987805533,-28.682087704650733,rep
People's Map Commission,USH,67,9782.801219512196,16140.218292682926,25931.019512195122,-24.51664914362852,rep
People's Map Commission,USH,68,14619.663933662558,11585.661341828913,26232.624148053244,11.565760919342877,dem
People's Map Commission,USH,69,15146.687847171452,12590.083669888669,27763.472644498346,9.20851728463228,dem
People's Map Commission,USH,70,9972.994145417402,17055.934244305536,27037.642868748648,-26.19658870882906,rep
People's Map Commission,USH,71,15239.446542891961,12697.555199585335,27949.001742477296,9.09474823726324,dem
People's Map Commission,USH,72,3601,20440.522398132372,24263.63610967193,-69.40230360370361,rep
People's Map Commission,USH,73,12729,13274,26017,-2.0947841795748934,rep
People's Map Commission,USH,74,11636.596868977034,20761.33233027163,32407.727282753116,-28.156048653713018,rep
People's Map Commission,USH,75,14310.255920119795,15164.370751229078,29486.626671348873,-2.896617645107563,rep
People's Map Commission,USH,76,22970.88209390966,3287.272808369151,26879.414873084097,73.22930717978848,dem
People's Map Commission,USH,77,30450.927046124143,4401.693007230762,35449.0013212587,73.48368943548124,dem
People's Map Commission,USH,78,27389.509925310947,3369.48105338316,31285.393757678932,76.77713458866768,dem
People's Map Commission,USH,79,0,18529.161037215134,19593.042754100905,-94.57010465276969,rep
People's Map Commission,USH,80,14530.383671606529,12224.745999785224,27365.03186748282,8.425488714891783,dem
People's Map Commission,USH,81,10784.749140893471,13693.199312714776,24768.97594501718,-11.742310938803275,rep
People's Map Commission,USH,82,11710.464102483631,15012.192267999904,26875.535767903682,-12.285255237439351,rep
People's Map Commission,USH,83,9616.467605009739,23262.93899677477,33007.386199070635,-41.34368989250432,rep
People's Map Commission,USH,84,11894.116246459642,21571.331785208327,33496.773258227215,-28.88999326635691,rep
People's Map Commission,USH,85,11025.874975916578,11876.870034566782,22918.65248596549,-3.7131112275092084,rep
People's Map Commission,USH,86,10203.951207742139,18845.157710512172,29070.163542917486,-29.725345335648573,rep
People's Map Commission,USH,87,5822.0548596283215,16172.791174395044,22003.25833058756,-47.0418342558737,rep
People's Map Commission,USH,88,22396.674772024577,10560.14422068497,33644.55754448773,35.18111520916371,dem
People's Map Commission,USH,89,22826.88320730143,6327.903773508457,29737.268836101386,55.482497483975465,dem
People's Map Commission,USH,90,25674.270571131405,7337.688351807181,33708.61806677319,54.39731223333274,dem
People's Map Commission,USH,91,10056.294824026098,14870.445247281774,24926.74007130787,-19.313197030513603,rep
People's Map Commission,USH,92,9965.143920859484,14190.99053292203,24159.72215721732,-17.491288122285553,rep
People's Map Commission,USH,93,9260.320125483975,17163.2703523771,26432.90940951858,-29.898147436041413,rep
People's Map Commission,USH,94,14816.771289316704,12376.42732013812,27215.132139423047,8.966864304302135,dem
People's Map Commission,USH,95,16718.134892501475,10374.657770770971,27124.857678758774,23.386213475685896,dem
People's Map Commission,USH,96,8718,13475,22213,-21.415387385765094,rep
People's Map Commission,USH,97,9777.49876902628,23723.737779485316,33536.21463009378,-41.58560876439631,rep
People's Map Commission,USH,98,10954.251985674913,21800.446203804117,32771.89738605408,-33.09602154053109,rep
People's Map Commission,USH,99,10882.880104423455,22805.38411682133,33706.69996663219,-35.371317940351645,rep
People's Map Commission,USS,1,13277,18482,31812,-16.36175028291211,rep
People's Map Commission,USS,2,11008.384328590864,17363.208520938002,28400.99188122853,-22.375360054052628,rep
People's Map Commission,USS,3,10655.70654866756,12307.485802684358,23012.124462013628,-7.177865115163123,rep
People's Map Commission,USS,4,13577.42999887961,14046.675831778452,27682.68859045839,-1.6950876406585047,rep
People's Map Commission,USS,5,10914.745396490562,17171.855962256817,28115.337515965333,-22.25515010165945,rep
People's Map Commission,USS,6,10267.448948809944,7648.933607520044,17971.732496950328,14.570188721283511,dem
People's Map Commission,USS,7,21317.698139297743,5775.468268695361,27153.671330297475,57.238042257883194,dem
People's Map Commission,USS,8,7478.383363654948,2859.710012627036,10375.975321506226,44.51314896108911,dem
People's Map Commission,USS,9,8537.551861773634,3077.788562901177,11656.211895490516,46.83994549708467,dem
People's Map Commission,USS,10,19354.612027866555,2108.7508693207806,21493.930676613647,80.23595785255806,dem
People's Map Commission,USS,11,12833.014512689286,5617.6746193312265,18475.882069819272,39.05274923325292,dem
People's Map Commission,USS,12,16756.04692446493,3724.700478855463,20524.307264134866,63.49225958228101,dem
People's Map Commission,USS,13,16878.676078546636,14273.209164282562,31228.013316908375,8.343364298661115,dem
People's Map Commission,USS,14,14332.01467510997,19472.010212111545,33873.20861267619,-15.17422100685809,rep
People's Map Commission,USS,15,11408.073255019435,13963.404454362057,25428.951587521777,-10.048905046468942,rep
People's Map Commission,USS,16,19708.3403728026,1817.4535417425145,21562.046933987032,82.97397221067956,dem
People's Map Commission,USS,17,21230.25421346627,4825.477685342878,26111.576310048124,62.82568441419826,dem
People's Map Commission,USS,18,15493.979667852323,2354.4487794465904,17881.06361448218,73.48293799348605,dem
People's Map Commission,USS,19,13535.495756017928,13138.410757703617,26726.538044498866,1.48573301058737,dem
People's Map Commission,USS,20,12230.006184332646,9327.522002597632,21602.485155407354,13.435880922285865,dem
People's Map Commission,USS,21,12317.84591679507,9365.64252696456,21754.2218798151,13.570714715242211,dem
People's Map Commission,USS,22,12362.14453774277,20991.894597345337,33428.20910005767,-25.815771445523474,rep
People's Map Commission,USS,23,19935.836263935507,15070.364675260897,35088.49011049258,13.866289411010246,dem
People's Map Commission,USS,24,18299.128340386716,6757.409736681808,25110.216700735076,45.96423336867116,dem
People's Map Commission,USS,25,10374.836253394937,14648.169075071712,25085.758229681884,-17.0348959858048,rep
People's Map Commission,USS,26,11460.371582727395,11204.578262692821,22727.669970890558,1.1254709363616777,dem
People's Map Commission,USS,27,10020.686594069197,19590.396416971278,29640.334172009203,-32.286106382495575,rep
People's Map Commission,USS,28,9686.615300072357,17214.185800223877,26914.024968260685,-27.968951165902066,rep
People's Map Commission,USS,29,9264.714091798882,16854.13398035665,26145.84807215553,-29.02724695566579,rep
People's Map Commission,USS,30,13548.352504023305,14488.84639568046,28071.975031739315,-3.35029469994112,rep
People's Map Commission,USS,31,10009.912836394871,15209.279899516596,25276.55012776684,-20.569923651923162,rep
People's Map Commission,USS,32,8971.413998925045,17786.419241685606,26848.71904083884,-32.83212591763614,rep
People's Map Commission,USS,33,11782.055713250611,12860.999278392974,24694.21517069044,-4.369215857578501,rep
People's Map Commission,USS,34,11507.860556026155,18236.693828600488,29798.366370263273,-22.58121532222399,rep
People's Map Commission,USS,35,9820.2663510692,17094.038907330538,26942.769755527148,-26.9971225017397,rep
People's Map Commission,USS,36,8700.797833935017,19201.649819494585,27958.039711191337,-37.55932852958992,rep
People's Map Commission,USS,37,8776.21683573551,21082.16649207373,29875.38556244611,-41.190931680583965,rep
People's Map Commission,USS,38,9942.525743504424,22049.149574192295,31991.675317696718,-37.843044199660575,rep
People's Map Commission,USS,39,9216.13434070164,16551.242181898164,25767.376522599803,-28.466645934106328,rep
People's Map Commission,USS,40,8796.680555555555,17301.910714285714,26122.59126984127,-32.55890685144055,rep
People's Map Commission,USS,41,8606.846472046565,20027.390974575934,28654.237446622497,-39.85638956124278,rep
People's Map Commission,USS,42,8395.432225034567,20702.338907560483,29154.179074833315,-42.21318203107827,rep
People's Map Commission,USS,43,16404.982638706584,14025.529473019636,30498.9584279003,7.801752218233898,dem
People's Map Commission,USS,44,13724.343986696256,8920.790108332187,22690.86203229029,21.169552181527347,dem
People's Map Commission,USS,45,10023.405010438413,9870.653444676409,19953.55114822547,0.7655357416195552,dem
People's Map Commission,USS,46,19863.945819167733,9680.130055916425,29617.42678610823,34.384539334888906,dem
People's Map Commission,USS,47,25985.68516342468,5581.887711780292,31627.11293891078,64.51362630239207,dem
People's Map Commission,USS,48,21715.460786764383,11122.213329614206,32915.46150546957,32.183195898346725,dem
People's Map Commission,USS,49,9915.666222638249,13299.221072148617,23253.887294786866,-14.55049130761421,rep
People's Map Commission,USS,50,11891.044363636363,13702.958545454545,25631.00727272727,-7.069227371903381,rep
People's Map Commission,USS,51,17365.074637356298,12932.465656708026,30360.817355661533,14.599768276072789,dem
People's Map Commission,USS,52,8217.818201752916,17575.608220622296,25814.529164135405,-36.250089859745835,rep
People's Map Commission,USS,53,11442.165896637332,19546.778102388325,31046.318113267218,-26.104906147591134,rep
People's Map Commission,USS,54,11500.579772113553,9425.890909225658,20976.944724998866,9.890329073592042,dem
People's Map Commission,USS,55,12735.201897303434,12388.605199122823,25200.948229020356,1.3753319717608292,dem
People's Map Commission,USS,56,12731.365960889052,14034.786427682393,26766.152388571445,-4.869659441040436,rep
People's Map Commission,USS,57,13890.36234063376,10387.225672339287,24292.588012973047,14.420598852718703,dem
People's Map Commission,USS,58,8990.99008833083,21811.35902824983,30802.34911658066,-41.621400015292664,rep
People's Map Commission,USS,59,9004.904960275415,21957.394004148122,31022.574776769234,-41.75181827129311,rep
People's Map Commission,USS,60,9662.659957112794,15885.405900317663,25571.96623093506,-24.33424902492267,rep
People's Map Commission,USS,61,13806.014177075001,11888.535239150218,25754.697612694126,7.44516191477117,dem
People's Map Commission,USS,62,12718.906926724863,12275.221793310757,25055.21983875205,1.770829137678831,dem
People's Map Commission,USS,63,11760.932079822478,6561.09845487273,18379.422378703723,28.291605240950375,dem
People's Map Commission,USS,64,11504.218228810005,9212.611004390435,20765.378117230208,11.035711516941232,dem
People's Map Commission,USS,65,11553.164519074273,9986.537473381553,21596.304608534665,7.254144049596345,dem
People's Map Commission,USS,66,10405.976925333864,17101.551033724514,27571.955803919285,-24.284001309181313,rep
People's Map Commission,USS,67,9636.060975609756,16157.958536585365,25835.019512195122,-25.24440733593029,rep
People's Map Commission,USS,68,14292.320431510876,11701.778788190073,26055.932585387123,9.942233442734832,dem
People's Map Commission,USS,69,14694.008576805814,12882.01069096008,27642.184546147517,6.555190610281459,dem
People's Map Commission,USS,70,10134.285883117907,17115.280637867025,27293.85715895104,-25.577164539602986,rep
People's Map Commission,USS,71,15282.790158311782,12759.267023617185,28082.480190349102,8.98611204419842,dem
People's Map Commission,USS,72,9656.21925056564,18290.653566908244,27998.90219917774,-30.83847450489032,rep
People's Map Commission,USS,73,12853,13201,26076,-1.3345605154164775,rep
People's Map Commission,USS,74,11765.7109554294,20564.78779905856,32378.691088505755,-27.175517440088182,rep
People's Map Commission,USS,75,14493.107436757085,15132.355478843936,29665.462915601023,-2.1548561163718505,rep
People's Map Commission,USS,76,23950.616247668477,3194.475460222204,27191.067435731085,76.33440958691882,dem
People's Map Commission,USS,77,31004.30622310713,4565.2945955606365,35637.78840111072,74.18813796740112,dem
People's Map Commission,USS,78,27858.46765093306,3556.99571428328,31483.782827482435,77.1872683464099,dem
People's Map Commission,USS,79,13571.428025749408,14246.546993963366,27881.95323224881,-2.421347466550877,rep
People's Map Commission,USS,80,14559.374919458764,12876.616798217354,27463.991717676116,6.127143273781166,dem
People's Map Commission,USS,81,10786.742268041236,14088.254295532646,24894.996563573884,-13.261749279861924,rep
People's Map Commission,USS,82,12724.398028865435,14381.66559742033,27162.458590323942,-6.101316502863485,rep
People's Map Commission,USS,83,10332.662833534609,23118.93360354502,33524.185608104315,-38.140436637241955,rep
People's Map Commission,USS,84,12632.059471724282,21791.091203899072,34497.548107090806,-26.54980494191178,rep
People's Map Commission,USS,85,11343.49113985446,11632.357005924741,23021.294768378404,-1.2547768011165972,rep
People's Map Commission,USS,86,10431.038929745937,18707.78030037644,29190.190144355092,-28.354530510761638,rep
People's Map Commission,USS,87,5959.393869619475,16008.276757532281,21994.09973043864,-45.688993916880804,rep
People's Map Commission,USS,88,22635.51834576355,11104.75537294745,33837.74827175689,34.076626140163114,dem
People's Map Commission,USS,89,23263.666293620332,6591.690076966177,29932.867078037067,55.69789279853865,dem
People's Map Commission,USS,90,26263.556722869118,7561.845388557972,33905.011173288316,55.159136325680024,dem
People's Map Commission,USS,91,9928.746669098122,15007.340118239135,24948.088143269462,-20.356643843713236,rep
People's Map Commission,USS,92,9648.545154770769,14493.764705882353,24160.880757366238,-20.053985613228775,rep
People's Map Commission,USS,93,9172.840872286499,17274.10578075387,26475.946653040366,-30.59858449872297,rep
People's Map Commission,USS,94,14113.685603912627,13049.97003632079,27212.589170201638,3.908909809863398,dem
People's Map Commission,USS,95,16260.270032451008,10862.071418224663,27185.403557071088,19.85697436086889,dem
People's Map Commission,USS,96,8380,13741,22178,-24.17260348092705,rep
People's Map Commission,USS,97,10300.109837854467,23893.880402326813,34256.56268561412,-39.682237500673075,rep
People's Map Commission,USS,98,11597.251480164734,21944.773430090074,33616.05313859326,-30.781489746176533,rep
People's Map Commission,USS,99,11534.918048620973,22866.874139251304,34489.93748360391,-32.85583250482087,rep
People's Map Commission,WAG,1,14061,17524,31595,-10.96059503085931,rep
People's Map Commission,WAG,2,11588.67022745082,16573.136138811922,28167.48585344223,-17.695814022222972,rep
People's Map Commission,WAG,3,10994.012225098008,11849.10643269971,22863.610319171512,-3.7399789257459903,rep
People's Map Commission,WAG,4,13987.890586949665,13519.805025157539,27527.902932356283,1.7004039971455276,dem
People's Map Commission,WAG,5,11349.478294363877,16605.417026685347,27963.67177361962,-18.795595853330756,rep
People's Map Commission,WAG,6,10509.895287774514,7347.395686715696,17876.136053117458,17.691181090039326,dem
People's Map Commission,WAG,7,21132.331471936282,5781.19132565479,26935.706128933845,56.99178656315817,dem
People's Map Commission,WAG,8,7408.912019344409,2794.2993891527954,10216.419891890562,45.16858820431345,dem
People's Map Commission,WAG,9,8495.240454108332,2985.7012962030103,11500.374005440774,47.9074780985278,dem
People's Map Commission,WAG,10,18833.32346072095,2223.414276689411,21079.092799823673,78.7980267545977,dem
People's Map Commission,WAG,11,12651.10227506093,5495.057539702137,18167.159814763065,39.39000266592922,dem
People's Map Commission,WAG,12,16400.862039433992,3782.627499801693,20217.43094984814,62.41265060300394,dem
People's Map Commission,WAG,13,16903.01156236905,14000.23158202029,30925.195518473054,9.386456355998767,dem
People's Map Commission,WAG,14,14549.431222303296,18992.606910360897,33558.372891123974,-13.240140403925244,rep
People's Map Commission,WAG,15,11498.12517312712,13689.504025505956,25203.79273261089,-8.694639237940704,rep
People's Map Commission,WAG,16,19183.811374343706,1984.1865341639334,21195.922863313852,81.14591165053295,dem
People's Map Commission,WAG,17,20891.18274442444,4882.514542168816,25801.225299540216,62.04615484885869,dem
People's Map Commission,WAG,18,15012.655471591035,2487.604241107357,17532.93576703991,71.43727323765975,dem
People's Map Commission,WAG,19,13816.247161642734,12643.063329146396,26484.961838557723,4.429622514269116,dem
People's Map Commission,WAG,20,12389.576835043928,8948.542559753156,21360.876061237246,16.109050328394925,dem
People's Map Commission,WAG,21,12383.35747303544,9111.619414483821,21518.28813559322,15.204453244307398,dem
People's Map Commission,WAG,22,12605.636215848417,20623.285394316772,33251.4532868995,-24.112176719888424,rep
People's Map Commission,WAG,23,20074.894883619945,14796.402771303408,34890.76597818904,15.128622041763817,dem
People's Map Commission,WAG,24,18074.82353333553,6683.47776192938,24780.301295264908,45.96935943463626,dem
People's Map Commission,WAG,25,11016.772343414194,13851.465444192992,24886.585364328694,-11.390446135056836,rep
People's Map Commission,WAG,26,11633.065827705885,10803.226358288674,22456.622887964193,3.695299482728415,dem
People's Map Commission,WAG,27,10715.65420183934,18688.80879196508,29418.71339147542,-27.102322538809936,rep
People's Map Commission,WAG,28,9756.68233385783,17042.231645311284,26805.137847133567,-27.179674855626757,rep
People's Map Commission,WAG,29,9662.837497980261,16466.74849280196,26137.58599078222,-26.031137677447298,rep
People's Map Commission,WAG,30,13521.229739114304,14381.778222392282,27917.784093542134,-3.0824383496720174,rep
People's Map Commission,WAG,31,10129.64525201694,15022.443831791898,25167.089083808838,-19.44125744332793,rep
People's Map Commission,WAG,32,9262.491909552951,17372.228498552584,26656.720408105535,-30.422859469740693,rep
People's Map Commission,WAG,33,11823.847596882375,12631.050327594185,24467.048986585618,-3.299142169349356,rep
People's Map Commission,WAG,34,12382.695332496603,17206.702454604452,29602.397787101057,-16.296001279362105,rep
People's Map Commission,WAG,35,10421.710485917367,16425.774505855235,26852.766039587023,-22.359201324312465,rep
People's Map Commission,WAG,36,9387.974729241878,18422.768953068593,27826.74368231047,-32.468025461312436,rep
People's Map Commission,WAG,37,9007.063279516235,20690.220355234684,29703.28586938779,-39.33287760516459,rep
People's Map Commission,WAG,38,10226.56387704688,21603.316335422885,31829.88021246976,-35.74236655128541,rep
People's Map Commission,WAG,39,9462.118530737931,16286.286325745079,25748.40485648301,-26.50326431110523,rep
People's Map Commission,WAG,40,9303.636904761905,16690.15873015873,25997.795634920636,-28.412108199954993,rep
People's Map Commission,WAG,41,9159.778087155664,19340.418734517596,28504.19682167326,-35.71628666141208,rep
People's Map Commission,WAG,42,9027.37719281186,19914.871199454243,28954.2483922661,-37.602405903067805,rep
People's Map Commission,WAG,43,16393.685966797686,13840.605784515094,30255.01049608517,8.438536759433434,dem
People's Map Commission,WAG,44,13661.45787965616,8843.041113590276,22524.128363173037,21.392245188692844,dem
People's Map Commission,WAG,45,9968,9781.594989561587,19761.087682672234,0.9432932712598818,dem
People's Map Commission,WAG,46,19683.049372794147,9794.95713524456,29494.094779272986,33.52566780418179,dem
People's Map Commission,WAG,47,25868.954618199532,5531.327209078519,31422.53028191157,64.72307362475007,dem
People's Map Commission,WAG,48,21605.96025144801,11115.763937541275,32747.16931417621,32.033902574185376,dem
People's Map Commission,WAG,49,9934.116431451614,13061.53794642857,23009.654377880186,-13.591779622658889,rep
People's Map Commission,WAG,50,12583.104,12899.888727272728,25497.994181818183,-1.242390774010832,rep
People's Map Commission,WAG,51,17289.189920546632,12886.726224920727,30185.95994183802,14.584474716419571,dem
People's Map Commission,WAG,52,8412.654905890327,17162.66539042823,25580.313140683495,-34.20603350872078,rep
People's Map Commission,WAG,53,12138.773804353757,18713.257273995674,30866.15433765483,-21.299976011658334,rep
People's Map Commission,WAG,54,11798.063300571212,9011.863900116407,20834.210672525107,13.373193946478978,dem
People's Map Commission,WAG,55,13084.103377338013,11898.128844447549,25000.832646277737,4.743740137259151,dem
People's Map Commission,WAG,56,13115.81313732293,13506.101243409303,26621.914380732233,-1.4660407230850658,rep
People's Map Commission,WAG,57,14146.11166102883,10002.24955121147,24152.3612122403,17.15717181191076,dem
People's Map Commission,WAG,58,9243.811861953469,21370.999928322715,30614.811790276184,-39.61215946531169,rep
People's Map Commission,WAG,59,9418.86929308063,21250.070683663107,30683.011300381593,-38.559453225620445,rep
People's Map Commission,WAG,60,9781.83103391245,15591.28255302444,25375.11358693689,-22.894287740657433,rep
People's Map Commission,WAG,61,13991.395821844237,11405.712648048888,25425.47799674826,10.169654132465233,dem
People's Map Commission,WAG,62,12809.300379765455,12028.24628389874,24855.41337512377,3.1423902876965393,dem
People's Map Commission,WAG,63,11694.011509622704,6461.617342982592,18183.918160781395,28.77484445527919,dem
People's Map Commission,WAG,64,11620.570972309766,8961.787638823866,20597.37651287283,12.908359138962327,dem
People's Map Commission,WAG,65,11668.362170866629,9712.4196443064,21396.073173771627,9.141595799727975,dem
People's Map Commission,WAG,66,10678.44887017665,16726.698059854694,27424.681650057868,-22.054036093670693,rep
People's Map Commission,WAG,67,10691.74268292683,15227.267073170731,25928.009756097563,-17.492759501825123,rep
People's Map Commission,WAG,68,15017.522037235305,11205.668363085615,26242.38129720783,14.525563175759777,dem
People's Map Commission,WAG,69,15523.817290385718,12191.067371308072,27732.69240887468,12.017404837372153,dem
People's Map Commission,WAG,70,10877.966081355498,16201.292528119888,27089.258609475386,-19.651059940423682,rep
People's Map Commission,WAG,71,15787.385120567298,12047.40386874073,27849.78898930803,13.42911881042404,dem
People's Map Commission,WAG,72,10020.213086195514,17769.67721516916,27800.896525431064,-27.87487130814205,rep
People's Map Commission,WAG,73,12938,12907,25857,0.1198901651390305,dem
People's Map Commission,WAG,74,12479.857061081731,19769.498859520598,32253.355920602327,-22.60118859068087,rep
People's Map Commission,WAG,75,14645.64664140042,14825.381856008906,29490.028497409327,-0.6094779278503382,rep
People's Map Commission,WAG,76,23251.409905928147,3530.9513380909902,26817.336124401914,73.53623222066754,dem
People's Map Commission,WAG,77,30707.93411583462,4611.579661454084,35343.76163724966,73.83581499394492,dem
People's Map Commission,WAG,78,27611.61619234092,3590.169109439994,31234.003450726184,76.9079990683757,dem
People's Map Commission,WAG,79,13553.459133154949,13994.562583213765,27567.015492302322,-1.6001131866523133,rep
People's Map Commission,WAG,80,14768.332742697594,12531.691312285224,27304.02405498282,8.191618297392312,dem
People's Map Commission,WAG,81,10871.776632302406,13845.199312714776,24723.97594501718,-12.026474572798751,rep
People's Map Commission,WAG,82,12953.415555941116,13871.807597299703,26842.048161339255,-3.421467824803892,rep
People's Map Commission,WAG,83,10715.481901656643,22495.948916074885,33234.27218204451,-35.44674289808242,rep
People's Map Commission,WAG,84,12951.736668928928,21228.164059168463,34201.44659779132,-24.199056512346505,rep
People's Map Commission,WAG,85,11729.20330598005,11213.375821727097,22951.617181016318,2.2474559425799514,dem
People's Map Commission,WAG,86,11233.261830154906,17768.959199209963,29007.901928241274,-22.530748294801995,rep
People's Map Commission,WAG,87,6819.25114751674,15085.763242753106,21910.426686834042,-37.72866778629969,rep
