CNTY_NAME,rep_unit,plan,district,prop_of_rep_unit,total_votes
GRANT,"TOWN OF PLATTEVILLE WARDS 1,2",evers,49,1,744
GRANT,"TOWN OF PLATTEVILLE WARDS 1,2",old,49,1,744
GRANT,"TOWN OF PLATTEVILLE WARDS 1,2",pmc,49,1,744
GRANT,TOWN OF POTOSI WARDS 1-2,evers,49,1,407
GRANT,TOWN OF POTOSI WARDS 1-2,old,49,1,407
GRANT,TOWN OF POTOSI WARDS 1-2,pmc,49,1,407
GRANT,TOWN OF SMELSER WARDS 1-2,evers,49,1,417
GRANT,TOWN OF SMELSER WARDS 1-2,old,49,1,417
GRANT,TOWN OF SMELSER WARDS 1-2,pmc,49,1,417
GRANT,"TOWN OF SOUTH LANCASTER WARDS 1,2",evers,49,1,322
GRANT,"TOWN OF SOUTH LANCASTER WARDS 1,2",old,49,1,322
GRANT,"TOWN OF SOUTH LANCASTER WARDS 1,2",pmc,49,1,322
GRANT,TOWN OF WATERLOO WARD 1,evers,49,1,267
GRANT,TOWN OF WATERLOO WARD 1,old,49,1,267
GRANT,TOWN OF WATERLOO WARD 1,pmc,49,1,267
GRANT,TOWN OF WATTERSTOWN WARDS 1-2,evers,49,1,168
GRANT,TOWN OF WATTERSTOWN WARDS 1-2,old,49,1,168
GRANT,TOWN OF WATTERSTOWN WARDS 1-2,pmc,50,1,168
GRANT,TOWN OF WINGVILLE WARD 1,evers,49,1,154
GRANT,TOWN OF WINGVILLE WARD 1,old,49,1,154
GRANT,TOWN OF WINGVILLE WARD 1,pmc,49,1,154
GRANT,TOWN OF WOODMAN WARD 1,evers,49,1,81
GRANT,TOWN OF WOODMAN WARD 1,old,49,1,81
GRANT,TOWN OF WOODMAN WARD 1,pmc,50,1,81
GRANT,TOWN OF WYALUSING WARD 1,evers,49,1,175
GRANT,TOWN OF WYALUSING WARD 1,old,49,1,175
GRANT,TOWN OF WYALUSING WARD 1,pmc,49,1,175
GRANT,VILLAGE OF BAGLEY WARD 1,evers,49,1,155
GRANT,VILLAGE OF BAGLEY WARD 1,old,49,1,155
GRANT,VILLAGE OF BAGLEY WARD 1,pmc,49,1,155
GRANT,VILLAGE OF BLOOMINGTON WARD 1,evers,49,1,292
GRANT,VILLAGE OF BLOOMINGTON WARD 1,old,49,1,292
GRANT,VILLAGE OF BLOOMINGTON WARD 1,pmc,49,1,292
GRANT,VILLAGE OF BLUE RIVER WARD 1,evers,49,1,167
GRANT,VILLAGE OF BLUE RIVER WARD 1,old,49,1,167
GRANT,VILLAGE OF BLUE RIVER WARD 1,pmc,50,1,167
GRANT,VILLAGE OF CASSVILLE WARDS 1-2,evers,49,1,366
GRANT,VILLAGE OF CASSVILLE WARDS 1-2,old,49,1,366
GRANT,VILLAGE OF CASSVILLE WARDS 1-2,pmc,49,1,366
GRANT,VILLAGE OF DICKEYVILLE WARDS 1-2,evers,49,1,478
GRANT,VILLAGE OF DICKEYVILLE WARDS 1-2,old,49,1,478
GRANT,VILLAGE OF DICKEYVILLE WARDS 1-2,pmc,49,1,478
GRANT,VILLAGE OF HAZEL GREEN WARDS 1-2,evers,49,1,454
GRANT,VILLAGE OF HAZEL GREEN WARDS 1-2,old,49,1,454
GRANT,VILLAGE OF HAZEL GREEN WARDS 1-2,pmc,49,1,454
GRANT,VILLAGE OF LIVINGSTON WARD 1,evers,49,1,276
GRANT,VILLAGE OF LIVINGSTON WARD 1,old,49,1,276
GRANT,VILLAGE OF LIVINGSTON WARD 1,pmc,49,1,276
GRANT,VILLAGE OF MONTFORT WARD 1,evers,49,1,232
GRANT,VILLAGE OF MONTFORT WARD 1,old,49,1,232
GRANT,VILLAGE OF MONTFORT WARD 1,pmc,49,1,232
GRANT,VILLAGE OF MOUNT HOPE WARD 1,evers,49,1,65
GRANT,VILLAGE OF MOUNT HOPE WARD 1,old,49,1,65
GRANT,VILLAGE OF MOUNT HOPE WARD 1,pmc,49,1,65
GRANT,VILLAGE OF MUSCODA WARDS 1-2,evers,49,1,433
GRANT,VILLAGE OF MUSCODA WARDS 1-2,old,49,1,433
GRANT,VILLAGE OF MUSCODA WARDS 1-2,pmc,50,1,433
GRANT,VILLAGE OF PATCH GROVE WARD 1,evers,49,1,60
GRANT,VILLAGE OF PATCH GROVE WARD 1,old,49,1,60
GRANT,VILLAGE OF PATCH GROVE WARD 1,pmc,49,1,60
GRANT,VILLAGE OF POTOSI WARD 1,evers,49,1,296
GRANT,VILLAGE OF POTOSI WARD 1,old,49,1,296
GRANT,VILLAGE OF POTOSI WARD 1,pmc,49,1,296
GRANT,VILLAGE OF TENNYSON WARD 1,evers,49,1,150
GRANT,VILLAGE OF TENNYSON WARD 1,old,49,1,150
GRANT,VILLAGE OF TENNYSON WARD 1,pmc,49,1,150
GRANT,VILLAGE OF WOODMAN WARD 1,evers,49,1,35
GRANT,VILLAGE OF WOODMAN WARD 1,old,49,1,35
GRANT,VILLAGE OF WOODMAN WARD 1,pmc,50,1,35
GREEN,CITY OF BRODHEAD WARDS 1-6,evers,45,1,1116
GREEN,CITY OF BRODHEAD WARDS 1-6,old,45,1,1116
GREEN,CITY OF BRODHEAD WARDS 1-6,pmc,51,1,1116
GREEN,CITY OF MONROE WARDS 1-9,evers,51,1,4322
GREEN,CITY OF MONROE WARDS 1-9,old,51,1,4322
GREEN,CITY OF MONROE WARDS 1-9,pmc,51,1,4322
GREEN,TOWN OF ADAMS WARD 1,evers,51,1,283
GREEN,TOWN OF ADAMS WARD 1,old,80,1,283
GREEN,TOWN OF ADAMS WARD 1,pmc,51,1,283
GREEN,TOWN OF ALBANY WARDS 1-2,evers,45,1,616
GREEN,TOWN OF ALBANY WARDS 1-2,old,45,1,616
GREEN,TOWN OF ALBANY WARDS 1-2,pmc,51,1,616
GREEN,TOWN OF BROOKLYN WARDS 1-3,evers,80,1,702
GREEN,TOWN OF BROOKLYN WARDS 1-3,old,80,1,702
GREEN,TOWN OF BROOKLYN WARDS 1-3,pmc,51,1,702
GREEN,TOWN OF CADIZ WARD 1,evers,51,1,411
GREEN,TOWN OF CADIZ WARD 1,old,51,1,411
GREEN,TOWN OF CADIZ WARD 1,pmc,51,1,411
GREEN,TOWN OF CLARNO WARDS 1-2,evers,51,1,605
GREEN,TOWN OF CLARNO WARDS 1-2,old,51,1,605
GREEN,TOWN OF CLARNO WARDS 1-2,pmc,51,1,605
GREEN,TOWN OF DECATUR WARDS 1-4,evers,45,1,878
GREEN,TOWN OF DECATUR WARDS 1-4,old,45,1,878
GREEN,TOWN OF DECATUR WARDS 1-4,pmc,51,1,878
GREEN,"TOWN OF EXETER WARDS 1,2,3",evers,80,1,1185
GREEN,"TOWN OF EXETER WARDS 1,2,3",old,80,1,1185
GREEN,"TOWN OF EXETER WARDS 1,2,3",pmc,51,1,1185
GREEN,TOWN OF JEFFERSON WARDS 1-2,evers,45,1,565
GREEN,TOWN OF JEFFERSON WARDS 1-2,old,45,1,565
GREEN,TOWN OF JEFFERSON WARDS 1-2,pmc,51,1,565
GREEN,TOWN OF JORDAN WARDS 1-2,evers,51,1,307
GREEN,TOWN OF JORDAN WARDS 1-2,old,51,1,307
GREEN,TOWN OF JORDAN WARDS 1-2,pmc,51,1,307
GREEN,TOWN OF MONROE WARDS 1-2,evers,51,1,657
GREEN,TOWN OF MONROE WARDS 1-2,old,51,1,657
GREEN,TOWN OF MONROE WARDS 1-2,pmc,51,1,657
GREEN,TOWN OF MOUNT PLEASANT WARDS 1-3,evers,45,1,364
GREEN,TOWN OF MOUNT PLEASANT WARDS 1-3,old,45,0.5391061452513967,364
GREEN,TOWN OF MOUNT PLEASANT WARDS 1-3,old,80,0.46089385474860334,364
GREEN,TOWN OF MOUNT PLEASANT WARDS 1-3,pmc,51,1,364
GREEN,TOWN OF NEW GLARUS WARDS 1-2,evers,51,1,836
GREEN,TOWN OF NEW GLARUS WARDS 1-2,old,80,1,836
GREEN,TOWN OF NEW GLARUS WARDS 1-2,pmc,51,1,836
GREEN,TOWN OF SPRING GROVE WARD 1,evers,45,1,439
GREEN,TOWN OF SPRING GROVE WARD 1,old,45,1,439
GREEN,TOWN OF SPRING GROVE WARD 1,pmc,51,1,439
GREEN,TOWN OF SYLVESTER WARDS 1-2,evers,45,0.9982638888888888,585
GREEN,TOWN OF SYLVESTER WARDS 1-2,evers,51,0.001736111111111111,585
GREEN,TOWN OF SYLVESTER WARDS 1-2,old,45,1,585
GREEN,TOWN OF SYLVESTER WARDS 1-2,pmc,51,1,585
GREEN,TOWN OF WASHINGTON WARD 1,evers,51,1,435
GREEN,TOWN OF WASHINGTON WARD 1,old,80,1,435
GREEN,TOWN OF WASHINGTON WARD 1,pmc,51,1,435
GREEN,TOWN OF YORK WARDS 1-2,evers,51,1,601
GREEN,TOWN OF YORK WARDS 1-2,old,80,1,601
GREEN,TOWN OF YORK WARDS 1-2,pmc,51,1,601
GREEN,VILLAGE OF ALBANY WARDS 1-2,evers,45,1,402
GREEN,VILLAGE OF ALBANY WARDS 1-2,old,45,1,402
GREEN,VILLAGE OF ALBANY WARDS 1-2,pmc,51,1,402
GREEN,VILLAGE OF BELLEVILLE WARD 3,evers,80,1,279
GREEN,VILLAGE OF BELLEVILLE WARD 3,old,80,1,279
GREEN,VILLAGE OF BELLEVILLE WARD 3,pmc,51,1,279
GREEN,VILLAGE OF BROOKLYN WARD 2,evers,80,1,196
GREEN,VILLAGE OF BROOKLYN WARD 2,old,80,1,196
GREEN,VILLAGE OF BROOKLYN WARD 2,pmc,51,1,196
GREEN,VILLAGE OF BROWNTOWN WARD 1,evers,51,1,100
GREEN,VILLAGE OF BROWNTOWN WARD 1,old,51,1,100
GREEN,VILLAGE OF BROWNTOWN WARD 1,pmc,51,1,100
GREEN,VILLAGE OF MONTICELLO WARDS 1-2,evers,45,1,506
GREEN,VILLAGE OF MONTICELLO WARDS 1-2,old,80,1,506
GREEN,VILLAGE OF MONTICELLO WARDS 1-2,pmc,51,1,506
GREEN,VILLAGE OF NEW GLARUS WARDS 1-4,evers,51,1,1142
GREEN,VILLAGE OF NEW GLARUS WARDS 1-4,old,80,1,1142
GREEN,VILLAGE OF NEW GLARUS WARDS 1-4,pmc,51,1,1142
GREEN LAKE,CITY OF BERLIN WARDS 1-6,evers,41,1,1836
GREEN LAKE,CITY OF BERLIN WARDS 1-6,old,41,1,1836
GREEN LAKE,CITY OF BERLIN WARDS 1-6,pmc,53,1,1836
GREEN LAKE,CITY OF GREEN LAKE WARDS 1-4,evers,41,1,527
GREEN LAKE,CITY OF GREEN LAKE WARDS 1-4,old,41,1,527
GREEN LAKE,CITY OF GREEN LAKE WARDS 1-4,pmc,52,1,527
GREEN LAKE,CITY OF MARKESAN WARDS 1-3,evers,41,1,578
GREEN LAKE,CITY OF MARKESAN WARDS 1-3,old,41,1,578
GREEN LAKE,CITY OF MARKESAN WARDS 1-3,pmc,52,1,578
GREEN LAKE,CITY OF PRINCETON WARDS 1-4,evers,41,1,535
GREEN LAKE,CITY OF PRINCETON WARDS 1-4,old,41,1,535
GREEN LAKE,CITY OF PRINCETON WARDS 1-4,pmc,52,1,535
GREEN LAKE,TOWN OF BERLIN WARDS 1-3,evers,41,1,637
GREEN LAKE,TOWN OF BERLIN WARDS 1-3,old,41,1,637
GREEN LAKE,TOWN OF BERLIN WARDS 1-3,pmc,53,1,637
GREEN LAKE,TOWN OF BROOKLYN WARDS 1-3,evers,41,1,1177
GREEN LAKE,TOWN OF BROOKLYN WARDS 1-3,old,41,1,1177
GREEN LAKE,TOWN OF BROOKLYN WARDS 1-3,pmc,52,0.9964221824686941,1177
GREEN LAKE,TOWN OF BROOKLYN WARDS 1-3,pmc,53,0.0035778175313059034,1177
GREEN LAKE,TOWN OF GREEN LAKE WARDS 1-2,evers,41,1,726
GREEN LAKE,TOWN OF GREEN LAKE WARDS 1-2,old,41,1,726
GREEN LAKE,TOWN OF GREEN LAKE WARDS 1-2,pmc,52,1,726
GREEN LAKE,TOWN OF KINGSTON WARDS 1-2,evers,41,1,261
GREEN LAKE,TOWN OF KINGSTON WARDS 1-2,old,42,1,261
GREEN LAKE,TOWN OF KINGSTON WARDS 1-2,pmc,52,1,261
GREEN LAKE,TOWN OF MACKFORD WARD 1,evers,41,1,261
GREEN LAKE,TOWN OF MACKFORD WARD 1,old,41,1,261
GREEN LAKE,TOWN OF MACKFORD WARD 1,pmc,52,1,261
GREEN LAKE,TOWN OF MANCHESTER WARD 1,evers,41,1,350
GREEN LAKE,TOWN OF MANCHESTER WARD 1,old,42,1,350
GREEN LAKE,TOWN OF MANCHESTER WARD 1,pmc,52,1,350
GREEN LAKE,TOWN OF MARQUETTE WARD 1,evers,41,1,265
GREEN LAKE,TOWN OF MARQUETTE WARD 1,old,41,1,265
GREEN LAKE,TOWN OF MARQUETTE WARD 1,pmc,52,1,265
GREEN LAKE,"TOWN OF PRINCETON WARDS 1,2,3",evers,41,1,895
GREEN LAKE,"TOWN OF PRINCETON WARDS 1,2,3",old,41,1,895
GREEN LAKE,"TOWN OF PRINCETON WARDS 1,2,3",pmc,52,1,895
GREEN LAKE,TOWN OF SENECA WARD 1,evers,41,1,192
GREEN LAKE,TOWN OF SENECA WARD 1,old,41,1,192
GREEN LAKE,TOWN OF SENECA WARD 1,pmc,52,1,192
GREEN LAKE,TOWN OF ST. MARIE WARD 1,evers,41,1,208
GREEN LAKE,TOWN OF ST. MARIE WARD 1,old,41,1,208
GREEN LAKE,TOWN OF ST. MARIE WARD 1,pmc,52,1,208
GREEN LAKE,VILLAGE OF KINGSTON WARD 1,evers,41,1,160
GREEN LAKE,VILLAGE OF KINGSTON WARD 1,old,42,1,160
GREEN LAKE,VILLAGE OF KINGSTON WARD 1,pmc,52,1,160
GREEN LAKE,VILLAGE OF MARQUETTE WARD 1,evers,41,1,106
GREEN LAKE,VILLAGE OF MARQUETTE WARD 1,old,41,1,106
GREEN LAKE,VILLAGE OF MARQUETTE WARD 1,pmc,52,1,106
IOWA,CITY OF DODGEVILLE WARDS 1-10,evers,51,1,2193
IOWA,CITY OF DODGEVILLE WARDS 1-10,old,51,1,2193
IOWA,CITY OF DODGEVILLE WARDS 1-10,pmc,80,1,2193
IOWA,CITY OF MINERAL POINT WARDS 1-6,evers,51,1,1269
IOWA,CITY OF MINERAL POINT WARDS 1-6,old,51,1,1269
IOWA,CITY OF MINERAL POINT WARDS 1-6,pmc,80,1,1269
IOWA,TOWN OF ARENA WARDS 1-3,evers,81,1,780
IOWA,TOWN OF ARENA WARDS 1-3,old,81,1,780
IOWA,TOWN OF ARENA WARDS 1-3,pmc,80,1,780
IOWA,TOWN OF BRIGHAM WARDS 1-2,evers,51,1,647
IOWA,TOWN OF BRIGHAM WARDS 1-2,old,80,1,647
IOWA,TOWN OF BRIGHAM WARDS 1-2,pmc,80,1,647
IOWA,TOWN OF CLYDE WARD 1,evers,51,1,192
IOWA,TOWN OF CLYDE WARD 1,old,51,1,192
IOWA,TOWN OF CLYDE WARD 1,pmc,80,1,192
IOWA,"TOWN OF DODGEVILLE WARDS 1,2,3",evers,51,1,919
IOWA,"TOWN OF DODGEVILLE WARDS 1,2,3",old,51,1,919
IOWA,"TOWN OF DODGEVILLE WARDS 1,2,3",pmc,80,1,919
IOWA,TOWN OF EDEN WARD 1,evers,51,1,201
IOWA,TOWN OF EDEN WARD 1,old,51,1,201
IOWA,TOWN OF EDEN WARD 1,pmc,80,1,201
IOWA,TOWN OF HIGHLAND WARDS 1-4,evers,51,1,375
IOWA,TOWN OF HIGHLAND WARDS 1-4,old,51,1,375
IOWA,TOWN OF HIGHLAND WARDS 1-4,pmc,80,1,375
IOWA,"TOWN OF LINDEN WARDS 1,2",evers,51,1,356
IOWA,"TOWN OF LINDEN WARDS 1,2",old,51,1,356
IOWA,"TOWN OF LINDEN WARDS 1,2",pmc,80,1,356
IOWA,TOWN OF MIFFLIN WARD 1,evers,51,1,248
IOWA,TOWN OF MIFFLIN WARD 1,old,51,1,248
IOWA,TOWN OF MIFFLIN WARD 1,pmc,80,1,248
IOWA,TOWN OF MINERAL POINT WARDS 1-3,evers,51,1,512
IOWA,TOWN OF MINERAL POINT WARDS 1-3,old,51,1,512
IOWA,TOWN OF MINERAL POINT WARDS 1-3,pmc,49,0.00390625,512
IOWA,TOWN OF MINERAL POINT WARDS 1-3,pmc,80,0.99609375,512
IOWA,TOWN OF MOSCOW WARD 1,evers,51,1,338
IOWA,TOWN OF MOSCOW WARD 1,old,80,1,338
IOWA,TOWN OF MOSCOW WARD 1,pmc,80,1,338
IOWA,TOWN OF PULASKI WARD 1,evers,51,1,157
IOWA,TOWN OF PULASKI WARD 1,old,51,1,157
IOWA,TOWN OF PULASKI WARD 1,pmc,80,1,157
IOWA,TOWN OF RIDGEWAY WARDS 1-2,evers,51,1,348
IOWA,TOWN OF RIDGEWAY WARDS 1-2,old,80,1,348
IOWA,TOWN OF RIDGEWAY WARDS 1-2,pmc,80,1,348
IOWA,TOWN OF WALDWICK WARDS 1-3,evers,51,1,244
IOWA,TOWN OF WALDWICK WARDS 1-3,old,80,1,244
IOWA,TOWN OF WALDWICK WARDS 1-3,pmc,80,1,244
IOWA,TOWN OF WYOMING WARD 1,evers,51,1,245
IOWA,TOWN OF WYOMING WARD 1,old,51,1,245
IOWA,TOWN OF WYOMING WARD 1,pmc,80,1,245
IOWA,VILLAGE OF ARENA WARD 1,evers,81,1,380
IOWA,VILLAGE OF ARENA WARD 1,old,81,1,380
IOWA,VILLAGE OF ARENA WARD 1,pmc,80,1,380
IOWA,VILLAGE OF AVOCA WARD 1,evers,51,1,194
IOWA,VILLAGE OF AVOCA WARD 1,old,51,1,194
IOWA,VILLAGE OF AVOCA WARD 1,pmc,80,1,194
IOWA,VILLAGE OF BARNEVELD WARDS 1-2,evers,51,1,622
IOWA,VILLAGE OF BARNEVELD WARDS 1-2,old,80,1,622
IOWA,VILLAGE OF BARNEVELD WARDS 1-2,pmc,80,1,622
IOWA,VILLAGE OF BLANCHARDVILLE WARD 2,evers,51,1,102
IOWA,VILLAGE OF BLANCHARDVILLE WARD 2,old,51,1,102
IOWA,VILLAGE OF BLANCHARDVILLE WARD 2,pmc,51,1,102
IOWA,VILLAGE OF COBB WARD 1,evers,51,1,221
IOWA,VILLAGE OF COBB WARD 1,old,51,1,221
IOWA,VILLAGE OF COBB WARD 1,pmc,80,1,221
IOWA,VILLAGE OF HIGHLAND WARD 1,evers,51,1,366
IOWA,VILLAGE OF HIGHLAND WARD 1,old,51,1,366
IOWA,VILLAGE OF HIGHLAND WARD 1,pmc,80,1,366
IOWA,VILLAGE OF HOLLANDALE WARD 1,evers,51,1,123
IOWA,VILLAGE OF HOLLANDALE WARD 1,old,80,1,123
IOWA,VILLAGE OF HOLLANDALE WARD 1,pmc,80,1,123
IOWA,VILLAGE OF LINDEN WARD 1,evers,51,1,180
IOWA,VILLAGE OF LINDEN WARD 1,old,51,1,180
IOWA,VILLAGE OF LINDEN WARD 1,pmc,80,1,180
IOWA,VILLAGE OF LIVINGSTON WARD 2,evers,49,1,2
IOWA,VILLAGE OF LIVINGSTON WARD 2,old,49,1,2
IOWA,VILLAGE OF LIVINGSTON WARD 2,pmc,49,1,2
IOWA,VILLAGE OF MONTFORT WARD 2,evers,49,1,50
IOWA,VILLAGE OF MONTFORT WARD 2,old,49,1,50
IOWA,VILLAGE OF MONTFORT WARD 2,pmc,49,1,50
IOWA,VILLAGE OF MUSCODA WARD 3,evers,49,1,9
IOWA,VILLAGE OF MUSCODA WARD 3,old,49,1,9
IOWA,VILLAGE OF MUSCODA WARD 3,pmc,80,1,9
IOWA,VILLAGE OF REWEY WARD 1,evers,51,1,98
IOWA,VILLAGE OF REWEY WARD 1,old,51,1,98
IOWA,VILLAGE OF REWEY WARD 1,pmc,80,1,98
IOWA,VILLAGE OF RIDGEWAY WARD 1,evers,51,1,307
IOWA,VILLAGE OF RIDGEWAY WARD 1,old,80,1,307
IOWA,VILLAGE OF RIDGEWAY WARD 1,pmc,80,1,307
IRON,CITY OF HURLEY WARD 1,evers,74,1,173
IRON,CITY OF HURLEY WARD 1,old,74,1,173
IRON,CITY OF HURLEY WARD 1,pmc,74,1,173
IRON,CITY OF HURLEY WARD 2,evers,74,1,164
IRON,CITY OF HURLEY WARD 2,old,74,1,164
IRON,CITY OF HURLEY WARD 2,pmc,74,1,164
IRON,CITY OF HURLEY WARD 3,evers,74,1,95
IRON,CITY OF HURLEY WARD 3,old,74,1,95
IRON,CITY OF HURLEY WARD 3,pmc,74,1,95
IRON,CITY OF HURLEY WARD 4,evers,74,1,154
IRON,CITY OF HURLEY WARD 4,old,74,1,154
IRON,CITY OF HURLEY WARD 4,pmc,74,1,154
IRON,CITY OF MONTREAL WARDS 1-2,evers,74,1,364
IRON,CITY OF MONTREAL WARDS 1-2,old,74,1,364
IRON,CITY OF MONTREAL WARDS 1-2,pmc,74,1,364
IRON,TOWN OF ANDERSON WARD 1,evers,74,1,38
IRON,TOWN OF ANDERSON WARD 1,old,74,1,38
IRON,TOWN OF ANDERSON WARD 1,pmc,74,1,38
IRON,TOWN OF CAREY WARD 1,evers,74,1,89
IRON,TOWN OF CAREY WARD 1,old,74,1,89
IRON,TOWN OF CAREY WARD 1,pmc,74,1,89
IRON,TOWN OF GURNEY WARD 1,evers,74,1,92
IRON,TOWN OF GURNEY WARD 1,old,74,1,92
IRON,TOWN OF GURNEY WARD 1,pmc,74,1,92
IRON,TOWN OF KIMBALL WARD 1,evers,74,1,283
IRON,TOWN OF KIMBALL WARD 1,old,74,1,283
IRON,TOWN OF KIMBALL WARD 1,pmc,74,1,283
IRON,TOWN OF KNIGHT WARD 1,evers,74,1,107
IRON,TOWN OF KNIGHT WARD 1,old,74,1,107
IRON,TOWN OF KNIGHT WARD 1,pmc,74,1,107
IRON,TOWN OF MERCER WARDS 1-4,evers,74,1,985
IRON,TOWN OF MERCER WARDS 1-4,old,74,1,985
IRON,TOWN OF MERCER WARDS 1-4,pmc,74,1,985
IRON,TOWN OF OMA WARD 1,evers,74,1,228
IRON,TOWN OF OMA WARD 1,old,74,1,228
IRON,TOWN OF OMA WARD 1,pmc,74,1,228
IRON,TOWN OF PENCE WARD 1,evers,74,1,95
IRON,TOWN OF PENCE WARD 1,old,74,1,95
IRON,TOWN OF PENCE WARD 1,pmc,74,1,95
IRON,TOWN OF SAXON WARD 1,evers,74,1,191
IRON,TOWN OF SAXON WARD 1,old,74,1,191
IRON,TOWN OF SAXON WARD 1,pmc,74,1,191
IRON,TOWN OF SHERMAN WARD 1,evers,74,1,202
IRON,TOWN OF SHERMAN WARD 1,old,74,1,202
IRON,TOWN OF SHERMAN WARD 1,pmc,74,1,202
JACKSON,CITY OF BLACK RIVER FALLS WARD 1,evers,92,1,404
JACKSON,CITY OF BLACK RIVER FALLS WARD 1,old,92,1,404
JACKSON,CITY OF BLACK RIVER FALLS WARD 1,pmc,92,1,404
JACKSON,CITY OF BLACK RIVER FALLS WARD 2,evers,92,1,359
JACKSON,CITY OF BLACK RIVER FALLS WARD 2,old,92,1,359
JACKSON,CITY OF BLACK RIVER FALLS WARD 2,pmc,92,1,359
JACKSON,CITY OF BLACK RIVER FALLS WARD 3,evers,92,1,158
JACKSON,CITY OF BLACK RIVER FALLS WARD 3,old,92,1,158
JACKSON,CITY OF BLACK RIVER FALLS WARD 3,pmc,92,1,158
JACKSON,CITY OF BLACK RIVER FALLS WARD 4,evers,92,1,379
JACKSON,CITY OF BLACK RIVER FALLS WARD 4,old,92,1,379
JACKSON,CITY OF BLACK RIVER FALLS WARD 4,pmc,92,1,379
JACKSON,TOWN OF ADAMS WARDS 1-3,evers,92,1,713
JACKSON,TOWN OF ADAMS WARDS 1-3,old,92,1,713
JACKSON,TOWN OF ADAMS WARDS 1-3,pmc,92,1,713
JACKSON,TOWN OF ALBION WARDS 1-4,evers,92,1,569
JACKSON,TOWN OF ALBION WARDS 1-4,old,92,1,569
JACKSON,TOWN OF ALBION WARDS 1-4,pmc,92,1,569
JACKSON,"TOWN OF ALMA WARDS 1,4-5",evers,92,1,116
JACKSON,"TOWN OF ALMA WARDS 1,4-5",old,92,1,116
JACKSON,"TOWN OF ALMA WARDS 1,4-5",pmc,92,1,116
JACKSON,TOWN OF ALMA WARDS 2-3,evers,92,1,305
JACKSON,TOWN OF ALMA WARDS 2-3,old,92,1,305
JACKSON,TOWN OF ALMA WARDS 2-3,pmc,92,1,305
JACKSON,TOWN OF BEAR BLUFF WARD 1,evers,70,1,76
JACKSON,TOWN OF BEAR BLUFF WARD 1,old,70,1,76
JACKSON,TOWN OF BEAR BLUFF WARD 1,pmc,96,1,76
JACKSON,TOWN OF BROCKWAY WARDS 1-6,evers,92,1,676
JACKSON,TOWN OF BROCKWAY WARDS 1-6,old,92,1,676
JACKSON,TOWN OF BROCKWAY WARDS 1-6,pmc,92,1,676
JACKSON,TOWN OF CITY POINT WARD 1,evers,70,1,98
JACKSON,TOWN OF CITY POINT WARD 1,old,70,1,98
JACKSON,TOWN OF CITY POINT WARD 1,pmc,96,1,98
JACKSON,TOWN OF CLEVELAND WARD 1,evers,68,1,216
JACKSON,TOWN OF CLEVELAND WARD 1,old,68,1,216
JACKSON,TOWN OF CLEVELAND WARD 1,pmc,92,1,216
JACKSON,TOWN OF CURRAN WARD 1,evers,92,1,145
JACKSON,TOWN OF CURRAN WARD 1,old,92,1,145
JACKSON,TOWN OF CURRAN WARD 1,pmc,92,1,145
JACKSON,TOWN OF FRANKLIN WARD 1,evers,92,1,138
JACKSON,TOWN OF FRANKLIN WARD 1,old,92,1,138
JACKSON,TOWN OF FRANKLIN WARD 1,pmc,92,1,138
JACKSON,TOWN OF GARDEN VALLEY WARD 1,evers,92,1,201
JACKSON,TOWN OF GARDEN VALLEY WARD 1,old,92,1,201
JACKSON,TOWN OF GARDEN VALLEY WARD 1,pmc,92,1,201
JACKSON,TOWN OF GARFIELD WARDS 1-2,evers,68,1,320
JACKSON,TOWN OF GARFIELD WARDS 1-2,old,68,1,320
JACKSON,TOWN OF GARFIELD WARDS 1-2,pmc,92,1,320
JACKSON,TOWN OF HIXTON WARDS 1-2,evers,92,1,270
JACKSON,TOWN OF HIXTON WARDS 1-2,old,92,1,270
JACKSON,TOWN OF HIXTON WARDS 1-2,pmc,92,1,270
JACKSON,TOWN OF IRVING WARDS 1-3,evers,92,1,319
JACKSON,TOWN OF IRVING WARDS 1-3,old,92,1,319
JACKSON,TOWN OF IRVING WARDS 1-3,pmc,92,1,319
JACKSON,TOWN OF KNAPP WARD 1,evers,70,1,161
JACKSON,TOWN OF KNAPP WARD 1,old,70,1,161
JACKSON,TOWN OF KNAPP WARD 1,pmc,96,1,161
JACKSON,TOWN OF KOMENSKY WARD 1,evers,92,1,131
JACKSON,TOWN OF KOMENSKY WARD 1,old,92,1,131
JACKSON,TOWN OF KOMENSKY WARD 1,pmc,92,1,131
JACKSON,TOWN OF MANCHESTER WARD 1,evers,70,1,359
JACKSON,TOWN OF MANCHESTER WARD 1,old,70,1,359
JACKSON,TOWN OF MANCHESTER WARD 1,pmc,96,1,359
JACKSON,TOWN OF MELROSE WARD 1,evers,92,1,191
JACKSON,TOWN OF MELROSE WARD 1,old,92,1,191
JACKSON,TOWN OF MELROSE WARD 1,pmc,96,1,191
JACKSON,TOWN OF MILLSTON WARDS 1-2,evers,70,1,105
JACKSON,TOWN OF MILLSTON WARDS 1-2,old,70,1,105
JACKSON,TOWN OF MILLSTON WARDS 1-2,pmc,96,1,105
JACKSON,TOWN OF NORTH BEND WARD 1,evers,92,1,218
JACKSON,TOWN OF NORTH BEND WARD 1,old,92,1,218
JACKSON,TOWN OF NORTH BEND WARD 1,pmc,92,1,218
JACKSON,TOWN OF NORTHFIELD WARD 1,evers,92,1,296
